"Notes"	"State"	"State Code"	"Year"	"Year Code"	"Gender"	"Gender Code"	"Five-Year Age Groups"	"Five-Year Age Groups Code"	Deaths	Population	Crude Rate
	"Indiana"	"18"	"2018"	"2018"	"Female"	"F"	"< 1 year"	"1"	230	39295	585.3
	"Indiana"	"18"	"2018"	"2018"	"Female"	"F"	"1-4 years"	"1-4"	46	164033	28.0
	"Indiana"	"18"	"2018"	"2018"	"Female"	"F"	"5-9 years"	"5-9"	27	210285	12.8
	"Indiana"	"18"	"2018"	"2018"	"Female"	"F"	"10-14 years"	"10-14"	41	219077	18.7
	"Indiana"	"18"	"2018"	"2018"	"Female"	"F"	"15-19 years"	"15-19"	85	222229	38.2
	"Indiana"	"18"	"2018"	"2018"	"Female"	"F"	"20-24 years"	"20-24"	144	229849	62.6
	"Indiana"	"18"	"2018"	"2018"	"Female"	"F"	"25-29 years"	"25-29"	209	226497	92.3
	"Indiana"	"18"	"2018"	"2018"	"Female"	"F"	"30-34 years"	"30-34"	227	208816	108.7
	"Indiana"	"18"	"2018"	"2018"	"Female"	"F"	"35-39 years"	"35-39"	341	213539	159.7
	"Indiana"	"18"	"2018"	"2018"	"Female"	"F"	"40-44 years"	"40-44"	404	198403	203.6
	"Indiana"	"18"	"2018"	"2018"	"Female"	"F"	"45-49 years"	"45-49"	598	209632	285.3
	"Indiana"	"18"	"2018"	"2018"	"Female"	"F"	"50-54 years"	"50-54"	906	212197	427.0
	"Indiana"	"18"	"2018"	"2018"	"Female"	"F"	"55-59 years"	"55-59"	1438	230574	623.7
	"Indiana"	"18"	"2018"	"2018"	"Female"	"F"	"60-64 years "	"60-64"	2116	217679	972.1
	"Indiana"	"18"	"2018"	"2018"	"Female"	"F"	"65-69 years"	"65-69"	2450	184195	1330.1
	"Indiana"	"18"	"2018"	"2018"	"Female"	"F"	"70-74 years"	"70-74"	3079	142505	2160.6
	"Indiana"	"18"	"2018"	"2018"	"Female"	"F"	"75-79 years"	"75-79"	3665	103744	3532.7
	"Indiana"	"18"	"2018"	"2018"	"Female"	"F"	"80-84 years"	"80-84"	4220	72187	5845.9
	"Indiana"	"18"	"2018"	"2018"	"Female"	"F"	"85-89 years"	"85-89"	4858	Not Applicable	Not Applicable
	"Indiana"	"18"	"2018"	"2018"	"Female"	"F"	"90-94 years"	"90-94"	4563	Not Applicable	Not Applicable
	"Indiana"	"18"	"2018"	"2018"	"Female"	"F"	"95-99 years"	"95-99"	2275	Not Applicable	Not Applicable
	"Indiana"	"18"	"2018"	"2018"	"Female"	"F"	"100+ years"	"100+"	494	Not Applicable	Not Applicable
	"Indiana"	"18"	"2018"	"2018"	"Female"	"F"	"Not Stated"	"NS"	0	Not Applicable	Not Applicable
	"Indiana"	"18"	"2018"	"2018"	"Male"	"M"	"< 1 year"	"1"	326	41244	790.4
	"Indiana"	"18"	"2018"	"2018"	"Male"	"M"	"1-4 years"	"1-4"	49	173972	28.2
	"Indiana"	"18"	"2018"	"2018"	"Male"	"M"	"5-9 years"	"5-9"	31	219821	14.1
	"Indiana"	"18"	"2018"	"2018"	"Male"	"M"	"10-14 years"	"10-14"	29	229513	12.6
	"Indiana"	"18"	"2018"	"2018"	"Male"	"M"	"15-19 years"	"15-19"	220	233424	94.2
	"Indiana"	"18"	"2018"	"2018"	"Male"	"M"	"20-24 years"	"20-24"	333	241365	138.0
	"Indiana"	"18"	"2018"	"2018"	"Male"	"M"	"25-29 years"	"25-29"	431	232362	185.5
	"Indiana"	"18"	"2018"	"2018"	"Male"	"M"	"30-34 years"	"30-34"	463	209763	220.7
	"Indiana"	"18"	"2018"	"2018"	"Male"	"M"	"35-39 years"	"35-39"	561	212379	264.2
	"Indiana"	"18"	"2018"	"2018"	"Male"	"M"	"40-44 years"	"40-44"	649	197881	328.0
	"Indiana"	"18"	"2018"	"2018"	"Male"	"M"	"45-49 years"	"45-49"	942	209454	449.7
	"Indiana"	"18"	"2018"	"2018"	"Male"	"M"	"50-54 years"	"50-54"	1454	208541	697.2
	"Indiana"	"18"	"2018"	"2018"	"Male"	"M"	"55-59 years"	"55-59"	2308	220348	1047.4
	"Indiana"	"18"	"2018"	"2018"	"Male"	"M"	"60-64 years "	"60-64"	3146	204685	1537.0
	"Indiana"	"18"	"2018"	"2018"	"Male"	"M"	"65-69 years"	"65-69"	3542	166330	2129.5
	"Indiana"	"18"	"2018"	"2018"	"Male"	"M"	"70-74 years"	"70-74"	3817	122551	3114.6
	"Indiana"	"18"	"2018"	"2018"	"Male"	"M"	"75-79 years"	"75-79"	3966	82169	4826.6
	"Indiana"	"18"	"2018"	"2018"	"Male"	"M"	"80-84 years"	"80-84"	3911	50530	7740.0
	"Indiana"	"18"	"2018"	"2018"	"Male"	"M"	"85-89 years"	"85-89"	3643	Not Applicable	Not Applicable
	"Indiana"	"18"	"2018"	"2018"	"Male"	"M"	"90-94 years"	"90-94"	2549	Not Applicable	Not Applicable
	"Indiana"	"18"	"2018"	"2018"	"Male"	"M"	"95-99 years"	"95-99"	807	Not Applicable	Not Applicable
	"Indiana"	"18"	"2018"	"2018"	"Male"	"M"	"100+ years"	"100+"	99	Not Applicable	Not Applicable
	"Indiana"	"18"	"2018"	"2018"	"Male"	"M"	"Not Stated"	"NS"	Suppressed	Not Applicable	Not Applicable
	"Indiana"	"18"	"2019"	"2019"	"Female"	"F"	"< 1 year"	"1"	232	39179	592.2
	"Indiana"	"18"	"2019"	"2019"	"Female"	"F"	"1-4 years"	"1-4"	46	164504	28.0
	"Indiana"	"18"	"2019"	"2019"	"Female"	"F"	"5-9 years"	"5-9"	25	210714	11.9
	"Indiana"	"18"	"2019"	"2019"	"Female"	"F"	"10-14 years"	"10-14"	35	218710	16.0
	"Indiana"	"18"	"2019"	"2019"	"Female"	"F"	"15-19 years"	"15-19"	73	222966	32.7
	"Indiana"	"18"	"2019"	"2019"	"Female"	"F"	"20-24 years"	"20-24"	145	230809	62.8
	"Indiana"	"18"	"2019"	"2019"	"Female"	"F"	"25-29 years"	"25-29"	179	228815	78.2
	"Indiana"	"18"	"2019"	"2019"	"Female"	"F"	"30-34 years"	"30-34"	250	212436	117.7
	"Indiana"	"18"	"2019"	"2019"	"Female"	"F"	"35-39 years"	"35-39"	316	214045	147.6
	"Indiana"	"18"	"2019"	"2019"	"Female"	"F"	"40-44 years"	"40-44"	434	201383	215.5
	"Indiana"	"18"	"2019"	"2019"	"Female"	"F"	"45-49 years"	"45-49"	594	207420	286.4
	"Indiana"	"18"	"2019"	"2019"	"Female"	"F"	"50-54 years"	"50-54"	883	206602	427.4
	"Indiana"	"18"	"2019"	"2019"	"Female"	"F"	"55-59 years"	"55-59"	1468	229113	640.7
	"Indiana"	"18"	"2019"	"2019"	"Female"	"F"	"60-64 years "	"60-64"	2088	220050	948.9
	"Indiana"	"18"	"2019"	"2019"	"Female"	"F"	"65-69 years"	"65-69"	2499	188198	1327.9
	"Indiana"	"18"	"2019"	"2019"	"Female"	"F"	"70-74 years"	"70-74"	3203	149453	2143.1
	"Indiana"	"18"	"2019"	"2019"	"Female"	"F"	"75-79 years"	"75-79"	3657	106949	3419.4
	"Indiana"	"18"	"2019"	"2019"	"Female"	"F"	"80-84 years"	"80-84"	4362	74219	5877.2
	"Indiana"	"18"	"2019"	"2019"	"Female"	"F"	"85-89 years"	"85-89"	4671	Not Applicable	Not Applicable
	"Indiana"	"18"	"2019"	"2019"	"Female"	"F"	"90-94 years"	"90-94"	4381	Not Applicable	Not Applicable
	"Indiana"	"18"	"2019"	"2019"	"Female"	"F"	"95-99 years"	"95-99"	2190	Not Applicable	Not Applicable
	"Indiana"	"18"	"2019"	"2019"	"Female"	"F"	"100+ years"	"100+"	524	Not Applicable	Not Applicable
	"Indiana"	"18"	"2019"	"2019"	"Female"	"F"	"Not Stated"	"NS"	0	Not Applicable	Not Applicable
	"Indiana"	"18"	"2019"	"2019"	"Male"	"M"	"< 1 year"	"1"	293	41177	711.6
	"Indiana"	"18"	"2019"	"2019"	"Male"	"M"	"1-4 years"	"1-4"	49	173480	28.2
	"Indiana"	"18"	"2019"	"2019"	"Male"	"M"	"5-9 years"	"5-9"	27	221228	12.2
	"Indiana"	"18"	"2019"	"2019"	"Male"	"M"	"10-14 years"	"10-14"	46	228329	20.1
	"Indiana"	"18"	"2019"	"2019"	"Male"	"M"	"15-19 years"	"15-19"	193	234783	82.2
	"Indiana"	"18"	"2019"	"2019"	"Male"	"M"	"20-24 years"	"20-24"	340	241840	140.6
	"Indiana"	"18"	"2019"	"2019"	"Male"	"M"	"25-29 years"	"25-29"	465	235643	197.3
	"Indiana"	"18"	"2019"	"2019"	"Male"	"M"	"30-34 years"	"30-34"	523	213793	244.6
	"Indiana"	"18"	"2019"	"2019"	"Male"	"M"	"35-39 years"	"35-39"	556	213220	260.8
	"Indiana"	"18"	"2019"	"2019"	"Male"	"M"	"40-44 years"	"40-44"	634	200311	316.5
	"Indiana"	"18"	"2019"	"2019"	"Male"	"M"	"45-49 years"	"45-49"	949	206469	459.6
	"Indiana"	"18"	"2019"	"2019"	"Male"	"M"	"50-54 years"	"50-54"	1385	203538	680.5
	"Indiana"	"18"	"2019"	"2019"	"Male"	"M"	"55-59 years"	"55-59"	2250	219553	1024.8
	"Indiana"	"18"	"2019"	"2019"	"Male"	"M"	"60-64 years "	"60-64"	3109	206366	1506.5
	"Indiana"	"18"	"2019"	"2019"	"Male"	"M"	"65-69 years"	"65-69"	3600	170212	2115.0
	"Indiana"	"18"	"2019"	"2019"	"Male"	"M"	"70-74 years"	"70-74"	4059	128874	3149.6
	"Indiana"	"18"	"2019"	"2019"	"Male"	"M"	"75-79 years"	"75-79"	4060	84733	4791.5
	"Indiana"	"18"	"2019"	"2019"	"Male"	"M"	"80-84 years"	"80-84"	3966	52036	7621.6
	"Indiana"	"18"	"2019"	"2019"	"Male"	"M"	"85-89 years"	"85-89"	3689	Not Applicable	Not Applicable
	"Indiana"	"18"	"2019"	"2019"	"Male"	"M"	"90-94 years"	"90-94"	2549	Not Applicable	Not Applicable
	"Indiana"	"18"	"2019"	"2019"	"Male"	"M"	"95-99 years"	"95-99"	890	Not Applicable	Not Applicable
	"Indiana"	"18"	"2019"	"2019"	"Male"	"M"	"100+ years"	"100+"	114	Not Applicable	Not Applicable
	"Indiana"	"18"	"2019"	"2019"	"Male"	"M"	"Not Stated"	"NS"	0	Not Applicable	Not Applicable
	"Indiana"	"18"	"2020"	"2020"	"Female"	"F"	"< 1 year"	"1"	247	39291	628.6
	"Indiana"	"18"	"2020"	"2020"	"Female"	"F"	"1-4 years"	"1-4"	39	163223	23.9
	"Indiana"	"18"	"2020"	"2020"	"Female"	"F"	"5-9 years"	"5-9"	30	211644	14.2
	"Indiana"	"18"	"2020"	"2020"	"Female"	"F"	"10-14 years"	"10-14"	31	218490	14.2
	"Indiana"	"18"	"2020"	"2020"	"Female"	"F"	"15-19 years"	"15-19"	78	220912	35.3
	"Indiana"	"18"	"2020"	"2020"	"Female"	"F"	"20-24 years"	"20-24"	165	231529	71.3
	"Indiana"	"18"	"2020"	"2020"	"Female"	"F"	"25-29 years"	"25-29"	261	227111	114.9
	"Indiana"	"18"	"2020"	"2020"	"Female"	"F"	"30-34 years"	"30-34"	310	215945	143.6
	"Indiana"	"18"	"2020"	"2020"	"Female"	"F"	"35-39 years"	"35-39"	376	213284	176.3
	"Indiana"	"18"	"2020"	"2020"	"Female"	"F"	"40-44 years"	"40-44"	459	205292	223.6
	"Indiana"	"18"	"2020"	"2020"	"Female"	"F"	"45-49 years"	"45-49"	683	203557	335.5
	"Indiana"	"18"	"2020"	"2020"	"Female"	"F"	"50-54 years"	"50-54"	971	205111	473.4
	"Indiana"	"18"	"2020"	"2020"	"Female"	"F"	"55-59 years"	"55-59"	1661	225370	737.0
	"Indiana"	"18"	"2020"	"2020"	"Female"	"F"	"60-64 years "	"60-64"	2432	221848	1096.2
	"Indiana"	"18"	"2020"	"2020"	"Female"	"F"	"65-69 years"	"65-69"	2907	193045	1505.9
	"Indiana"	"18"	"2020"	"2020"	"Female"	"F"	"70-74 years"	"70-74"	3823	156593	2441.4
	"Indiana"	"18"	"2020"	"2020"	"Female"	"F"	"75-79 years"	"75-79"	4281	109362	3914.5
	"Indiana"	"18"	"2020"	"2020"	"Female"	"F"	"80-84 years"	"80-84"	5056	75245	6719.4
	"Indiana"	"18"	"2020"	"2020"	"Female"	"F"	"85-89 years"	"85-89"	5543	Not Applicable	Not Applicable
	"Indiana"	"18"	"2020"	"2020"	"Female"	"F"	"90-94 years"	"90-94"	5268	Not Applicable	Not Applicable
	"Indiana"	"18"	"2020"	"2020"	"Female"	"F"	"95-99 years"	"95-99"	2677	Not Applicable	Not Applicable
	"Indiana"	"18"	"2020"	"2020"	"Female"	"F"	"100+ years"	"100+"	623	Not Applicable	Not Applicable
	"Indiana"	"18"	"2020"	"2020"	"Female"	"F"	"Not Stated"	"NS"	0	Not Applicable	Not Applicable
	"Indiana"	"18"	"2020"	"2020"	"Male"	"M"	"< 1 year"	"1"	280	41159	680.3
	"Indiana"	"18"	"2020"	"2020"	"Male"	"M"	"1-4 years"	"1-4"	57	171745	33.2
	"Indiana"	"18"	"2020"	"2020"	"Male"	"M"	"5-9 years"	"5-9"	32	222464	14.4
	"Indiana"	"18"	"2020"	"2020"	"Male"	"M"	"10-14 years"	"10-14"	56	227458	24.6
	"Indiana"	"18"	"2020"	"2020"	"Male"	"M"	"15-19 years"	"15-19"	227	232759	97.5
	"Indiana"	"18"	"2020"	"2020"	"Male"	"M"	"20-24 years"	"20-24"	446	241813	184.4
	"Indiana"	"18"	"2020"	"2020"	"Male"	"M"	"25-29 years"	"25-29"	575	235797	243.9
	"Indiana"	"18"	"2020"	"2020"	"Male"	"M"	"30-34 years"	"30-34"	689	218471	315.4
	"Indiana"	"18"	"2020"	"2020"	"Male"	"M"	"35-39 years"	"35-39"	726	212536	341.6
	"Indiana"	"18"	"2020"	"2020"	"Male"	"M"	"40-44 years"	"40-44"	830	204321	406.2
	"Indiana"	"18"	"2020"	"2020"	"Male"	"M"	"45-49 years"	"45-49"	1101	202269	544.3
	"Indiana"	"18"	"2020"	"2020"	"Male"	"M"	"50-54 years"	"50-54"	1624	202405	802.4
	"Indiana"	"18"	"2020"	"2020"	"Male"	"M"	"55-59 years"	"55-59"	2522	215917	1168.0
	"Indiana"	"18"	"2020"	"2020"	"Male"	"M"	"60-64 years "	"60-64"	3728	207947	1792.8
	"Indiana"	"18"	"2020"	"2020"	"Male"	"M"	"65-69 years"	"65-69"	4207	174006	2417.7
	"Indiana"	"18"	"2020"	"2020"	"Male"	"M"	"70-74 years"	"70-74"	4788	135238	3540.4
	"Indiana"	"18"	"2020"	"2020"	"Male"	"M"	"75-79 years"	"75-79"	5035	87368	5763.0
	"Indiana"	"18"	"2020"	"2020"	"Male"	"M"	"80-84 years"	"80-84"	4824	53237	9061.4
	"Indiana"	"18"	"2020"	"2020"	"Male"	"M"	"85-89 years"	"85-89"	4297	Not Applicable	Not Applicable
	"Indiana"	"18"	"2020"	"2020"	"Male"	"M"	"90-94 years"	"90-94"	3034	Not Applicable	Not Applicable
	"Indiana"	"18"	"2020"	"2020"	"Male"	"M"	"95-99 years"	"95-99"	1069	Not Applicable	Not Applicable
	"Indiana"	"18"	"2020"	"2020"	"Male"	"M"	"100+ years"	"100+"	124	Not Applicable	Not Applicable
	"Indiana"	"18"	"2020"	"2020"	"Male"	"M"	"Not Stated"	"NS"	Suppressed	Not Applicable	Not Applicable
	"Indiana"	"18"	"2021 "	"2021"	"Female"	"F"	"< 1 year"	"1"	240	37634	637.7
	"Indiana"	"18"	"2021 "	"2021"	"Female"	"F"	"1-4 years"	"1-4"	56	161571	34.7
	"Indiana"	"18"	"2021 "	"2021"	"Female"	"F"	"5-9 years"	"5-9"	22	212639	10.3
	"Indiana"	"18"	"2021 "	"2021"	"Female"	"F"	"10-14 years"	"10-14"	38	224840	16.9
	"Indiana"	"18"	"2021 "	"2021"	"Female"	"F"	"15-19 years"	"15-19"	99	226218	43.8
	"Indiana"	"18"	"2021 "	"2021"	"Female"	"F"	"20-24 years"	"20-24"	181	232581	77.8
	"Indiana"	"18"	"2021 "	"2021"	"Female"	"F"	"25-29 years"	"25-29"	227	221470	102.5
	"Indiana"	"18"	"2021 "	"2021"	"Female"	"F"	"30-34 years"	"30-34"	373	220895	168.9
	"Indiana"	"18"	"2021 "	"2021"	"Female"	"F"	"35-39 years"	"35-39"	441	215505	204.6
	"Indiana"	"18"	"2021 "	"2021"	"Female"	"F"	"40-44 years"	"40-44"	602	211482	284.7
	"Indiana"	"18"	"2021 "	"2021"	"Female"	"F"	"45-49 years"	"45-49"	689	199057	346.1
	"Indiana"	"18"	"2021 "	"2021"	"Female"	"F"	"50-54 years"	"50-54"	1149	208014	552.4
	"Indiana"	"18"	"2021 "	"2021"	"Female"	"F"	"55-59 years"	"55-59"	1718	220309	779.8
	"Indiana"	"18"	"2021 "	"2021"	"Female"	"F"	"60-64 years "	"60-64"	2617	222907	1174.0
	"Indiana"	"18"	"2021 "	"2021"	"Female"	"F"	"65-69 years"	"65-69"	3221	196011	1643.3
	"Indiana"	"18"	"2021 "	"2021"	"Female"	"F"	"70-74 years"	"70-74"	4149	162292	2556.5
	"Indiana"	"18"	"2021 "	"2021"	"Female"	"F"	"75-79 years"	"75-79"	4350	106348	4090.3
	"Indiana"	"18"	"2021 "	"2021"	"Female"	"F"	"80-84 years"	"80-84"	4835	72170	6699.5
	"Indiana"	"18"	"2021 "	"2021"	"Female"	"F"	"85-89 years"	"85-89"	4995	Not Applicable	Not Applicable
	"Indiana"	"18"	"2021 "	"2021"	"Female"	"F"	"90-94 years"	"90-94"	4546	Not Applicable	Not Applicable
	"Indiana"	"18"	"2021 "	"2021"	"Female"	"F"	"95-99 years"	"95-99"	2179	Not Applicable	Not Applicable
	"Indiana"	"18"	"2021 "	"2021"	"Female"	"F"	"100+ years"	"100+"	521	Not Applicable	Not Applicable
	"Indiana"	"18"	"2021 "	"2021"	"Female"	"F"	"Not Stated"	"NS"	0	Not Applicable	Not Applicable
	"Indiana"	"18"	"2021 "	"2021"	"Male"	"M"	"< 1 year"	"1"	297	39393	753.9
	"Indiana"	"18"	"2021 "	"2021"	"Male"	"M"	"1-4 years"	"1-4"	54	169711	31.8
	"Indiana"	"18"	"2021 "	"2021"	"Male"	"M"	"5-9 years"	"5-9"	42	224474	18.7
	"Indiana"	"18"	"2021 "	"2021"	"Male"	"M"	"10-14 years"	"10-14"	51	235832	21.6
	"Indiana"	"18"	"2021 "	"2021"	"Male"	"M"	"15-19 years"	"15-19"	271	239196	113.3
	"Indiana"	"18"	"2021 "	"2021"	"Male"	"M"	"20-24 years"	"20-24"	456	241816	188.6
	"Indiana"	"18"	"2021 "	"2021"	"Male"	"M"	"25-29 years"	"25-29"	617	228971	269.5
	"Indiana"	"18"	"2021 "	"2021"	"Male"	"M"	"30-34 years"	"30-34"	730	222681	327.8
	"Indiana"	"18"	"2021 "	"2021"	"Male"	"M"	"35-39 years"	"35-39"	820	217464	377.1
	"Indiana"	"18"	"2021 "	"2021"	"Male"	"M"	"40-44 years"	"40-44"	931	213759	435.5
	"Indiana"	"18"	"2021 "	"2021"	"Male"	"M"	"45-49 years"	"45-49"	1251	200843	622.9
	"Indiana"	"18"	"2021 "	"2021"	"Male"	"M"	"50-54 years"	"50-54"	1772	211425	838.1
	"Indiana"	"18"	"2021 "	"2021"	"Male"	"M"	"55-59 years"	"55-59"	2783	216564	1285.1
	"Indiana"	"18"	"2021 "	"2021"	"Male"	"M"	"60-64 years "	"60-64"	3875	214046	1810.4
	"Indiana"	"18"	"2021 "	"2021"	"Male"	"M"	"65-69 years"	"65-69"	4630	180927	2559.0
	"Indiana"	"18"	"2021 "	"2021"	"Male"	"M"	"70-74 years"	"70-74"	5134	142298	3607.9
	"Indiana"	"18"	"2021 "	"2021"	"Male"	"M"	"75-79 years"	"75-79"	4914	86130	5705.3
	"Indiana"	"18"	"2021 "	"2021"	"Male"	"M"	"80-84 years"	"80-84"	4687	52080	8999.6
	"Indiana"	"18"	"2021 "	"2021"	"Male"	"M"	"85-89 years"	"85-89"	4040	Not Applicable	Not Applicable
	"Indiana"	"18"	"2021 "	"2021"	"Male"	"M"	"90-94 years"	"90-94"	2657	Not Applicable	Not Applicable
	"Indiana"	"18"	"2021 "	"2021"	"Male"	"M"	"95-99 years"	"95-99"	937	Not Applicable	Not Applicable
	"Indiana"	"18"	"2021 "	"2021"	"Male"	"M"	"100+ years"	"100+"	120	Not Applicable	Not Applicable
	"Indiana"	"18"	"2021 "	"2021"	"Male"	"M"	"Not Stated"	"NS"	0	Not Applicable	Not Applicable
	"Iowa"	"19"	"2018"	"2018"	"Female"	"F"	"< 1 year"	"1"	81	18704	433.1
	"Iowa"	"19"	"2018"	"2018"	"Female"	"F"	"1-4 years"	"1-4"	13	78147	Unreliable
	"Iowa"	"19"	"2018"	"2018"	"Female"	"F"	"5-9 years"	"5-9"	10	98083	Unreliable
	"Iowa"	"19"	"2018"	"2018"	"Female"	"F"	"10-14 years"	"10-14"	17	101944	Unreliable
	"Iowa"	"19"	"2018"	"2018"	"Female"	"F"	"15-19 years"	"15-19"	26	104650	24.8
	"Iowa"	"19"	"2018"	"2018"	"Female"	"F"	"20-24 years"	"20-24"	38	110084	34.5
	"Iowa"	"19"	"2018"	"2018"	"Female"	"F"	"25-29 years"	"25-29"	58	98897	58.6
	"Iowa"	"19"	"2018"	"2018"	"Female"	"F"	"30-34 years"	"30-34"	65	94696	68.6
	"Iowa"	"19"	"2018"	"2018"	"Female"	"F"	"35-39 years"	"35-39"	86	99072	86.8
	"Iowa"	"19"	"2018"	"2018"	"Female"	"F"	"40-44 years"	"40-44"	136	87467	155.5
	"Iowa"	"19"	"2018"	"2018"	"Female"	"F"	"45-49 years"	"45-49"	183	90194	202.9
	"Iowa"	"19"	"2018"	"2018"	"Female"	"F"	"50-54 years"	"50-54"	357	94301	378.6
	"Iowa"	"19"	"2018"	"2018"	"Female"	"F"	"55-59 years"	"55-59"	569	108208	525.8
	"Iowa"	"19"	"2018"	"2018"	"Female"	"F"	"60-64 years "	"60-64"	720	103013	698.9
	"Iowa"	"19"	"2018"	"2018"	"Female"	"F"	"65-69 years"	"65-69"	1011	88252	1145.6
	"Iowa"	"19"	"2018"	"2018"	"Female"	"F"	"70-74 years"	"70-74"	1229	67500	1820.7
	"Iowa"	"19"	"2018"	"2018"	"Female"	"F"	"75-79 years"	"75-79"	1497	50859	2943.4
	"Iowa"	"19"	"2018"	"2018"	"Female"	"F"	"80-84 years"	"80-84"	1982	38942	5089.6
	"Iowa"	"19"	"2018"	"2018"	"Female"	"F"	"85-89 years"	"85-89"	2626	Not Applicable	Not Applicable
	"Iowa"	"19"	"2018"	"2018"	"Female"	"F"	"90-94 years"	"90-94"	2570	Not Applicable	Not Applicable
	"Iowa"	"19"	"2018"	"2018"	"Female"	"F"	"95-99 years"	"95-99"	1441	Not Applicable	Not Applicable
	"Iowa"	"19"	"2018"	"2018"	"Female"	"F"	"100+ years"	"100+"	371	Not Applicable	Not Applicable
	"Iowa"	"19"	"2018"	"2018"	"Female"	"F"	"Not Stated"	"NS"	0	Not Applicable	Not Applicable
	"Iowa"	"19"	"2018"	"2018"	"Male"	"M"	"< 1 year"	"1"	110	19587	561.6
	"Iowa"	"19"	"2018"	"2018"	"Male"	"M"	"1-4 years"	"1-4"	20	81780	24.5
	"Iowa"	"19"	"2018"	"2018"	"Male"	"M"	"5-9 years"	"5-9"	18	103032	Unreliable
	"Iowa"	"19"	"2018"	"2018"	"Male"	"M"	"10-14 years"	"10-14"	15	106620	Unreliable
	"Iowa"	"19"	"2018"	"2018"	"Male"	"M"	"15-19 years"	"15-19"	77	109472	70.3
	"Iowa"	"19"	"2018"	"2018"	"Male"	"M"	"20-24 years"	"20-24"	103	117694	87.5
	"Iowa"	"19"	"2018"	"2018"	"Male"	"M"	"25-29 years"	"25-29"	141	105389	133.8
	"Iowa"	"19"	"2018"	"2018"	"Male"	"M"	"30-34 years"	"30-34"	146	98733	147.9
	"Iowa"	"19"	"2018"	"2018"	"Male"	"M"	"35-39 years"	"35-39"	165	103032	160.1
	"Iowa"	"19"	"2018"	"2018"	"Male"	"M"	"40-44 years"	"40-44"	202	90364	223.5
	"Iowa"	"19"	"2018"	"2018"	"Male"	"M"	"45-49 years"	"45-49"	341	92073	370.4
	"Iowa"	"19"	"2018"	"2018"	"Male"	"M"	"50-54 years"	"50-54"	494	94763	521.3
	"Iowa"	"19"	"2018"	"2018"	"Male"	"M"	"55-59 years"	"55-59"	896	105699	847.7
	"Iowa"	"19"	"2018"	"2018"	"Male"	"M"	"60-64 years "	"60-64"	1277	100617	1269.2
	"Iowa"	"19"	"2018"	"2018"	"Male"	"M"	"65-69 years"	"65-69"	1577	84441	1867.6
	"Iowa"	"19"	"2018"	"2018"	"Male"	"M"	"70-74 years"	"70-74"	1604	60680	2643.4
	"Iowa"	"19"	"2018"	"2018"	"Male"	"M"	"75-79 years"	"75-79"	1826	41828	4365.5
	"Iowa"	"19"	"2018"	"2018"	"Male"	"M"	"80-84 years"	"80-84"	1958	28237	6934.2
	"Iowa"	"19"	"2018"	"2018"	"Male"	"M"	"85-89 years"	"85-89"	2038	Not Applicable	Not Applicable
	"Iowa"	"19"	"2018"	"2018"	"Male"	"M"	"90-94 years"	"90-94"	1623	Not Applicable	Not Applicable
	"Iowa"	"19"	"2018"	"2018"	"Male"	"M"	"95-99 years"	"95-99"	558	Not Applicable	Not Applicable
	"Iowa"	"19"	"2018"	"2018"	"Male"	"M"	"100+ years"	"100+"	92	Not Applicable	Not Applicable
	"Iowa"	"19"	"2018"	"2018"	"Male"	"M"	"Not Stated"	"NS"	0	Not Applicable	Not Applicable
	"Iowa"	"19"	"2019"	"2019"	"Female"	"F"	"< 1 year"	"1"	67	18327	365.6
	"Iowa"	"19"	"2019"	"2019"	"Female"	"F"	"1-4 years"	"1-4"	13	77238	Unreliable
	"Iowa"	"19"	"2019"	"2019"	"Female"	"F"	"5-9 years"	"5-9"	Suppressed	97835	Suppressed
	"Iowa"	"19"	"2019"	"2019"	"Female"	"F"	"10-14 years"	"10-14"	13	101761	Unreliable
	"Iowa"	"19"	"2019"	"2019"	"Female"	"F"	"15-19 years"	"15-19"	29	103383	28.1
	"Iowa"	"19"	"2019"	"2019"	"Female"	"F"	"20-24 years"	"20-24"	44	108676	40.5
	"Iowa"	"19"	"2019"	"2019"	"Female"	"F"	"25-29 years"	"25-29"	62	99272	62.5
	"Iowa"	"19"	"2019"	"2019"	"Female"	"F"	"30-34 years"	"30-34"	58	93934	61.7
	"Iowa"	"19"	"2019"	"2019"	"Female"	"F"	"35-39 years"	"35-39"	106	99254	106.8
	"Iowa"	"19"	"2019"	"2019"	"Female"	"F"	"40-44 years"	"40-44"	131	89764	145.9
	"Iowa"	"19"	"2019"	"2019"	"Female"	"F"	"45-49 years"	"45-49"	194	88203	219.9
	"Iowa"	"19"	"2019"	"2019"	"Female"	"F"	"50-54 years"	"50-54"	315	91697	343.5
	"Iowa"	"19"	"2019"	"2019"	"Female"	"F"	"55-59 years"	"55-59"	576	106704	539.8
	"Iowa"	"19"	"2019"	"2019"	"Female"	"F"	"60-64 years "	"60-64"	779	103777	750.6
	"Iowa"	"19"	"2019"	"2019"	"Female"	"F"	"65-69 years"	"65-69"	984	90400	1088.5
	"Iowa"	"19"	"2019"	"2019"	"Female"	"F"	"70-74 years"	"70-74"	1272	70788	1796.9
	"Iowa"	"19"	"2019"	"2019"	"Female"	"F"	"75-79 years"	"75-79"	1548	51836	2986.3
	"Iowa"	"19"	"2019"	"2019"	"Female"	"F"	"80-84 years"	"80-84"	2092	39408	5308.6
