"Notes"	"State"	"State Code"	"Year"	"Year Code"	"Gender"	"Gender Code"	"Ten-Year Age Groups"	"Ten-Year Age Groups Code"	Deaths	Population	Crude Rate
	"Arizona"	"04"	"2000"	"2000"	"Male"	"M"	"Not Stated"	"NS"	23	Not Applicable	Not Applicable
	"Arizona"	"04"	"2001"	"2001"	"Female"	"F"	"< 1 year"	"1"	263	41474	634.1
	"Arizona"	"04"	"2001"	"2001"	"Female"	"F"	"1-4 years"	"1-4"	74	151020	49.0
	"Arizona"	"04"	"2001"	"2001"	"Female"	"F"	"5-14 years"	"5-14"	68	381156	17.8
	"Arizona"	"04"	"2001"	"2001"	"Female"	"F"	"15-24 years"	"15-24"	174	363693	47.8
	"Arizona"	"04"	"2001"	"2001"	"Female"	"F"	"25-34 years"	"25-34"	234	358817	65.2
	"Arizona"	"04"	"2001"	"2001"	"Female"	"F"	"35-44 years"	"35-44"	590	384454	153.5
	"Arizona"	"04"	"2001"	"2001"	"Female"	"F"	"45-54 years"	"45-54"	996	338869	293.9
	"Arizona"	"04"	"2001"	"2001"	"Female"	"F"	"55-64 years"	"55-64"	1662	243300	683.1
	"Arizona"	"04"	"2001"	"2001"	"Female"	"F"	"65-74 years"	"65-74"	3189	194234	1641.8
	"Arizona"	"04"	"2001"	"2001"	"Female"	"F"	"75-84 years"	"75-84"	5856	137709	4252.4
	"Arizona"	"04"	"2001"	"2001"	"Female"	"F"	"85+ years"	"85+"	6346	46950	13516.5
	"Arizona"	"04"	"2001"	"2001"	"Female"	"F"	"Not Stated"	"NS"	Suppressed	Not Applicable	Not Applicable
	"Arizona"	"04"	"2001"	"2001"	"Male"	"M"	"< 1 year"	"1"	329	43247	760.7
	"Arizona"	"04"	"2001"	"2001"	"Male"	"M"	"1-4 years"	"1-4"	73	158323	46.1
	"Arizona"	"04"	"2001"	"2001"	"Male"	"M"	"5-14 years"	"5-14"	107	399806	26.8
	"Arizona"	"04"	"2001"	"2001"	"Male"	"M"	"15-24 years"	"15-24"	560	396314	141.3
	"Arizona"	"04"	"2001"	"2001"	"Male"	"M"	"25-34 years"	"25-34"	679	389750	174.2
	"Arizona"	"04"	"2001"	"2001"	"Male"	"M"	"35-44 years"	"35-44"	1178	393437	299.4
	"Arizona"	"04"	"2001"	"2001"	"Male"	"M"	"45-54 years"	"45-54"	1868	325535	573.8
	"Arizona"	"04"	"2001"	"2001"	"Male"	"M"	"55-64 years"	"55-64"	2516	221049	1138.2
	"Arizona"	"04"	"2001"	"2001"	"Male"	"M"	"65-74 years"	"65-74"	4320	174678	2473.1
	"Arizona"	"04"	"2001"	"2001"	"Male"	"M"	"75-84 years"	"75-84"	6116	105618	5790.7
	"Arizona"	"04"	"2001"	"2001"	"Male"	"M"	"85+ years"	"85+"	3806	24044	15829.3
	"Arizona"	"04"	"2001"	"2001"	"Male"	"M"	"Not Stated"	"NS"	48	Not Applicable	Not Applicable
	"Arizona"	"04"	"2002"	"2002"	"Female"	"F"	"< 1 year"	"1"	224	41732	536.8
	"Arizona"	"04"	"2002"	"2002"	"Female"	"F"	"1-4 years"	"1-4"	57	156337	36.5
	"Arizona"	"04"	"2002"	"2002"	"Female"	"F"	"5-14 years"	"5-14"	65	386207	16.8
	"Arizona"	"04"	"2002"	"2002"	"Female"	"F"	"15-24 years"	"15-24"	184	374055	49.2
	"Arizona"	"04"	"2002"	"2002"	"Female"	"F"	"25-34 years"	"25-34"	208	365794	56.9
	"Arizona"	"04"	"2002"	"2002"	"Female"	"F"	"35-44 years"	"35-44"	623	386601	161.1
	"Arizona"	"04"	"2002"	"2002"	"Female"	"F"	"45-54 years"	"45-54"	1135	348079	326.1
	"Arizona"	"04"	"2002"	"2002"	"Female"	"F"	"55-64 years"	"55-64"	1740	259998	669.2
	"Arizona"	"04"	"2002"	"2002"	"Female"	"F"	"65-74 years"	"65-74"	3171	197268	1607.5
	"Arizona"	"04"	"2002"	"2002"	"Female"	"F"	"75-84 years"	"75-84"	6155	140419	4383.3
	"Arizona"	"04"	"2002"	"2002"	"Female"	"F"	"85+ years"	"85+"	6633	47727	13897.8
	"Arizona"	"04"	"2002"	"2002"	"Female"	"F"	"Not Stated"	"NS"	Suppressed	Not Applicable	Not Applicable
	"Arizona"	"04"	"2002"	"2002"	"Male"	"M"	"< 1 year"	"1"	335	43154	776.3
	"Arizona"	"04"	"2002"	"2002"	"Male"	"M"	"1-4 years"	"1-4"	73	163795	44.6
	"Arizona"	"04"	"2002"	"2002"	"Male"	"M"	"5-14 years"	"5-14"	85	405539	21.0
	"Arizona"	"04"	"2002"	"2002"	"Male"	"M"	"15-24 years"	"15-24"	601	406526	147.8
	"Arizona"	"04"	"2002"	"2002"	"Male"	"M"	"25-34 years"	"25-34"	697	395513	176.2
	"Arizona"	"04"	"2002"	"2002"	"Male"	"M"	"35-44 years"	"35-44"	1176	395476	297.4
	"Arizona"	"04"	"2002"	"2002"	"Male"	"M"	"45-54 years"	"45-54"	2025	334374	605.6
	"Arizona"	"04"	"2002"	"2002"	"Male"	"M"	"55-64 years"	"55-64"	2694	236953	1136.9
	"Arizona"	"04"	"2002"	"2002"	"Male"	"M"	"65-74 years"	"65-74"	4424	178051	2484.7
	"Arizona"	"04"	"2002"	"2002"	"Male"	"M"	"75-84 years"	"75-84"	6311	107779	5855.5
	"Arizona"	"04"	"2002"	"2002"	"Male"	"M"	"85+ years"	"85+"	4157	24878	16709.5
	"Arizona"	"04"	"2002"	"2002"	"Male"	"M"	"Not Stated"	"NS"	36	Not Applicable	Not Applicable
	"Arizona"	"04"	"2003"	"2003"	"Female"	"F"	"< 1 year"	"1"	263	42675	616.3
	"Arizona"	"04"	"2003"	"2003"	"Female"	"F"	"1-4 years"	"1-4"	64	161565	39.6
	"Arizona"	"04"	"2003"	"2003"	"Female"	"F"	"5-14 years"	"5-14"	56	390302	14.3
	"Arizona"	"04"	"2003"	"2003"	"Female"	"F"	"15-24 years"	"15-24"	181	382627	47.3
	"Arizona"	"04"	"2003"	"2003"	"Female"	"F"	"25-34 years"	"25-34"	261	371862	70.2
	"Arizona"	"04"	"2003"	"2003"	"Female"	"F"	"35-44 years"	"35-44"	600	387295	154.9
	"Arizona"	"04"	"2003"	"2003"	"Female"	"F"	"45-54 years"	"45-54"	1119	359021	311.7
	"Arizona"	"04"	"2003"	"2003"	"Female"	"F"	"55-64 years"	"55-64"	1818	276088	658.5
	"Arizona"	"04"	"2003"	"2003"	"Female"	"F"	"65-74 years"	"65-74"	3150	201035	1566.9
	"Arizona"	"04"	"2003"	"2003"	"Female"	"F"	"75-84 years"	"75-84"	6170	142054	4343.4
	"Arizona"	"04"	"2003"	"2003"	"Female"	"F"	"85+ years"	"85+"	6922	49553	13968.9
	"Arizona"	"04"	"2003"	"2003"	"Female"	"F"	"Not Stated"	"NS"	Suppressed	Not Applicable	Not Applicable
	"Arizona"	"04"	"2003"	"2003"	"Male"	"M"	"< 1 year"	"1"	330	44377	743.6
	"Arizona"	"04"	"2003"	"2003"	"Male"	"M"	"1-4 years"	"1-4"	70	167992	41.7
	"Arizona"	"04"	"2003"	"2003"	"Male"	"M"	"5-14 years"	"5-14"	102	410241	24.9
	"Arizona"	"04"	"2003"	"2003"	"Male"	"M"	"15-24 years"	"15-24"	592	413751	143.1
	"Arizona"	"04"	"2003"	"2003"	"Male"	"M"	"25-34 years"	"25-34"	642	399473	160.7
	"Arizona"	"04"	"2003"	"2003"	"Male"	"M"	"35-44 years"	"35-44"	1213	395903	306.4
	"Arizona"	"04"	"2003"	"2003"	"Male"	"M"	"45-54 years"	"45-54"	2113	344210	613.9
	"Arizona"	"04"	"2003"	"2003"	"Male"	"M"	"55-64 years"	"55-64"	2765	251298	1100.3
	"Arizona"	"04"	"2003"	"2003"	"Male"	"M"	"65-74 years"	"65-74"	4333	182276	2377.2
	"Arizona"	"04"	"2003"	"2003"	"Male"	"M"	"75-84 years"	"75-84"	6445	110615	5826.5
	"Arizona"	"04"	"2003"	"2003"	"Male"	"M"	"85+ years"	"85+"	4127	26151	15781.4
	"Arizona"	"04"	"2003"	"2003"	"Male"	"M"	"Not Stated"	"NS"	49	Not Applicable	Not Applicable
	"Arizona"	"04"	"2004"	"2004"	"Female"	"F"	"< 1 year"	"1"	273	43612	626.0
	"Arizona"	"04"	"2004"	"2004"	"Female"	"F"	"1-4 years"	"1-4"	50	166951	29.9
	"Arizona"	"04"	"2004"	"2004"	"Female"	"F"	"5-14 years"	"5-14"	55	395854	13.9
	"Arizona"	"04"	"2004"	"2004"	"Female"	"F"	"15-24 years"	"15-24"	205	390961	52.4
	"Arizona"	"04"	"2004"	"2004"	"Female"	"F"	"25-34 years"	"25-34"	257	380982	67.5
	"Arizona"	"04"	"2004"	"2004"	"Female"	"F"	"35-44 years"	"35-44"	578	391058	147.8
	"Arizona"	"04"	"2004"	"2004"	"Female"	"F"	"45-54 years"	"45-54"	1152	371124	310.4
	"Arizona"	"04"	"2004"	"2004"	"Female"	"F"	"55-64 years"	"55-64"	1905	292897	650.4
	"Arizona"	"04"	"2004"	"2004"	"Female"	"F"	"65-74 years"	"65-74"	3230	207144	1559.3
	"Arizona"	"04"	"2004"	"2004"	"Female"	"F"	"75-84 years"	"75-84"	5924	143977	4114.5
	"Arizona"	"04"	"2004"	"2004"	"Female"	"F"	"85+ years"	"85+"	6887	51046	13491.8
	"Arizona"	"04"	"2004"	"2004"	"Female"	"F"	"Not Stated"	"NS"	Suppressed	Not Applicable	Not Applicable
	"Arizona"	"04"	"2004"	"2004"	"Male"	"M"	"< 1 year"	"1"	357	45504	784.5
	"Arizona"	"04"	"2004"	"2004"	"Male"	"M"	"1-4 years"	"1-4"	61	173964	35.1
	"Arizona"	"04"	"2004"	"2004"	"Male"	"M"	"5-14 years"	"5-14"	91	415558	21.9
	"Arizona"	"04"	"2004"	"2004"	"Male"	"M"	"15-24 years"	"15-24"	621	423246	146.7
	"Arizona"	"04"	"2004"	"2004"	"Male"	"M"	"25-34 years"	"25-34"	630	407448	154.6
	"Arizona"	"04"	"2004"	"2004"	"Male"	"M"	"35-44 years"	"35-44"	1139	400602	284.3
	"Arizona"	"04"	"2004"	"2004"	"Male"	"M"	"45-54 years"	"45-54"	2065	355246	581.3
	"Arizona"	"04"	"2004"	"2004"	"Male"	"M"	"55-64 years"	"55-64"	2906	266773	1089.3
	"Arizona"	"04"	"2004"	"2004"	"Male"	"M"	"65-74 years"	"65-74"	4286	187751	2282.8
	"Arizona"	"04"	"2004"	"2004"	"Male"	"M"	"75-84 years"	"75-84"	6219	113555	5476.6
	"Arizona"	"04"	"2004"	"2004"	"Male"	"M"	"85+ years"	"85+"	4231	27151	15583.2
	"Arizona"	"04"	"2004"	"2004"	"Male"	"M"	"Not Stated"	"NS"	68	Not Applicable	Not Applicable
	"Arizona"	"04"	"2005"	"2005"	"Female"	"F"	"< 1 year"	"1"	297	45779	648.8
	"Arizona"	"04"	"2005"	"2005"	"Female"	"F"	"1-4 years"	"1-4"	45	173867	25.9
	"Arizona"	"04"	"2005"	"2005"	"Female"	"F"	"5-14 years"	"5-14"	74	403635	18.3
	"Arizona"	"04"	"2005"	"2005"	"Female"	"F"	"15-24 years"	"15-24"	199	400688	49.7
	"Arizona"	"04"	"2005"	"2005"	"Female"	"F"	"25-34 years"	"25-34"	251	394203	63.7
	"Arizona"	"04"	"2005"	"2005"	"Female"	"F"	"35-44 years"	"35-44"	600	399004	150.4
	"Arizona"	"04"	"2005"	"2005"	"Female"	"F"	"45-54 years"	"45-54"	1302	386004	337.3
	"Arizona"	"04"	"2005"	"2005"	"Female"	"F"	"55-64 years"	"55-64"	2055	312274	658.1
	"Arizona"	"04"	"2005"	"2005"	"Female"	"F"	"65-74 years"	"65-74"	3349	214281	1562.9
	"Arizona"	"04"	"2005"	"2005"	"Female"	"F"	"75-84 years"	"75-84"	6154	147976	4158.8
	"Arizona"	"04"	"2005"	"2005"	"Female"	"F"	"85+ years"	"85+"	7483	53100	14092.3
	"Arizona"	"04"	"2005"	"2005"	"Female"	"F"	"Not Stated"	"NS"	Suppressed	Not Applicable	Not Applicable
	"Arizona"	"04"	"2005"	"2005"	"Male"	"M"	"< 1 year"	"1"	365	46655	782.3
	"Arizona"	"04"	"2005"	"2005"	"Male"	"M"	"1-4 years"	"1-4"	87	180806	48.1
	"Arizona"	"04"	"2005"	"2005"	"Male"	"M"	"5-14 years"	"5-14"	87	423487	20.5
	"Arizona"	"04"	"2005"	"2005"	"Male"	"M"	"15-24 years"	"15-24"	671	434592	154.4
	"Arizona"	"04"	"2005"	"2005"	"Male"	"M"	"25-34 years"	"25-34"	730	417722	174.8
	"Arizona"	"04"	"2005"	"2005"	"Male"	"M"	"35-44 years"	"35-44"	1126	409089	275.2
	"Arizona"	"04"	"2005"	"2005"	"Male"	"M"	"45-54 years"	"45-54"	2194	370020	592.9
	"Arizona"	"04"	"2005"	"2005"	"Male"	"M"	"55-64 years"	"55-64"	3135	284720	1101.1
	"Arizona"	"04"	"2005"	"2005"	"Male"	"M"	"65-74 years"	"65-74"	4502	194535	2314.2
	"Arizona"	"04"	"2005"	"2005"	"Male"	"M"	"75-84 years"	"75-84"	6531	117556	5555.7
	"Arizona"	"04"	"2005"	"2005"	"Male"	"M"	"85+ years"	"85+"	4554	29084	15658.1
	"Arizona"	"04"	"2005"	"2005"	"Male"	"M"	"Not Stated"	"NS"	27	Not Applicable	Not Applicable
	"Arizona"	"04"	"2006"	"2006"	"Female"	"F"	"< 1 year"	"1"	286	45911	622.9
	"Arizona"	"04"	"2006"	"2006"	"Female"	"F"	"1-4 years"	"1-4"	68	179487	37.9
	"Arizona"	"04"	"2006"	"2006"	"Female"	"F"	"5-14 years"	"5-14"	64	415413	15.4
	"Arizona"	"04"	"2006"	"2006"	"Female"	"F"	"15-24 years"	"15-24"	256	410736	62.3
	"Arizona"	"04"	"2006"	"2006"	"Female"	"F"	"25-34 years"	"25-34"	278	408459	68.1
	"Arizona"	"04"	"2006"	"2006"	"Female"	"F"	"35-44 years"	"35-44"	592	407003	145.5
	"Arizona"	"04"	"2006"	"2006"	"Female"	"F"	"45-54 years"	"45-54"	1283	400386	320.4
	"Arizona"	"04"	"2006"	"2006"	"Female"	"F"	"55-64 years"	"55-64"	2135	331379	644.3
	"Arizona"	"04"	"2006"	"2006"	"Female"	"F"	"65-74 years"	"65-74"	3263	222101	1469.2
	"Arizona"	"04"	"2006"	"2006"	"Female"	"F"	"75-84 years"	"75-84"	6260	149563	4185.5
	"Arizona"	"04"	"2006"	"2006"	"Female"	"F"	"85+ years"	"85+"	7614	55696	13670.6
	"Arizona"	"04"	"2006"	"2006"	"Female"	"F"	"Not Stated"	"NS"	10	Not Applicable	Not Applicable
	"Arizona"	"04"	"2006"	"2006"	"Male"	"M"	"< 1 year"	"1"	365	48290	755.9
	"Arizona"	"04"	"2006"	"2006"	"Male"	"M"	"1-4 years"	"1-4"	78	186059	41.9
	"Arizona"	"04"	"2006"	"2006"	"Male"	"M"	"5-14 years"	"5-14"	74	434826	17.0
	"Arizona"	"04"	"2006"	"2006"	"Male"	"M"	"15-24 years"	"15-24"	709	446131	158.9
	"Arizona"	"04"	"2006"	"2006"	"Male"	"M"	"25-34 years"	"25-34"	771	429955	179.3
	"Arizona"	"04"	"2006"	"2006"	"Male"	"M"	"35-44 years"	"35-44"	1203	418806	287.2
	"Arizona"	"04"	"2006"	"2006"	"Male"	"M"	"45-54 years"	"45-54"	2220	384152	577.9
	"Arizona"	"04"	"2006"	"2006"	"Male"	"M"	"55-64 years"	"55-64"	3234	301884	1071.3
	"Arizona"	"04"	"2006"	"2006"	"Male"	"M"	"65-74 years"	"65-74"	4453	201864	2205.9
	"Arizona"	"04"	"2006"	"2006"	"Male"	"M"	"75-84 years"	"75-84"	6391	119949	5328.1
	"Arizona"	"04"	"2006"	"2006"	"Male"	"M"	"85+ years"	"85+"	4712	31091	15155.5
	"Arizona"	"04"	"2006"	"2006"	"Male"	"M"	"Not Stated"	"NS"	46	Not Applicable	Not Applicable
	"Arizona"	"04"	"2007"	"2007"	"Female"	"F"	"< 1 year"	"1"	307	47183	650.7
	"Arizona"	"04"	"2007"	"2007"	"Female"	"F"	"1-4 years"	"1-4"	57	183083	31.1
	"Arizona"	"04"	"2007"	"2007"	"Female"	"F"	"5-14 years"	"5-14"	73	424373	17.2
	"Arizona"	"04"	"2007"	"2007"	"Female"	"F"	"15-24 years"	"15-24"	228	420486	54.2
	"Arizona"	"04"	"2007"	"2007"	"Female"	"F"	"25-34 years"	"25-34"	280	415189	67.4
	"Arizona"	"04"	"2007"	"2007"	"Female"	"F"	"35-44 years"	"35-44"	585	410351	142.6
	"Arizona"	"04"	"2007"	"2007"	"Female"	"F"	"45-54 years"	"45-54"	1226	411336	298.1
	"Arizona"	"04"	"2007"	"2007"	"Female"	"F"	"55-64 years"	"55-64"	2086	345568	603.6
	"Arizona"	"04"	"2007"	"2007"	"Female"	"F"	"65-74 years"	"65-74"	3138	230851	1359.3
	"Arizona"	"04"	"2007"	"2007"	"Female"	"F"	"75-84 years"	"75-84"	5967	150224	3972.1
	"Arizona"	"04"	"2007"	"2007"	"Female"	"F"	"85+ years"	"85+"	7715	58354	13221.0
	"Arizona"	"04"	"2007"	"2007"	"Female"	"F"	"Not Stated"	"NS"	Suppressed	Not Applicable	Not Applicable
	"Arizona"	"04"	"2007"	"2007"	"Male"	"M"	"< 1 year"	"1"	404	48994	824.6
	"Arizona"	"04"	"2007"	"2007"	"Male"	"M"	"1-4 years"	"1-4"	58	190420	30.5
	"Arizona"	"04"	"2007"	"2007"	"Male"	"M"	"5-14 years"	"5-14"	83	442786	18.7
	"Arizona"	"04"	"2007"	"2007"	"Male"	"M"	"15-24 years"	"15-24"	656	456430	143.7
	"Arizona"	"04"	"2007"	"2007"	"Male"	"M"	"25-34 years"	"25-34"	762	436048	174.8
	"Arizona"	"04"	"2007"	"2007"	"Male"	"M"	"35-44 years"	"35-44"	1087	421172	258.1
	"Arizona"	"04"	"2007"	"2007"	"Male"	"M"	"45-54 years"	"45-54"	2229	396466	562.2
	"Arizona"	"04"	"2007"	"2007"	"Male"	"M"	"55-64 years"	"55-64"	3337	314829	1059.9
	"Arizona"	"04"	"2007"	"2007"	"Male"	"M"	"65-74 years"	"65-74"	4380	208734	2098.4
	"Arizona"	"04"	"2007"	"2007"	"Male"	"M"	"75-84 years"	"75-84"	6181	121948	5068.6
	"Arizona"	"04"	"2007"	"2007"	"Male"	"M"	"85+ years"	"85+"	4685	32856	14259.2
	"Arizona"	"04"	"2007"	"2007"	"Male"	"M"	"Not Stated"	"NS"	24	Not Applicable	Not Applicable
	"Arizona"	"04"	"2008"	"2008"	"Female"	"F"	"< 1 year"	"1"	285	46978	606.7
	"Arizona"	"04"	"2008"	"2008"	"Female"	"F"	"1-4 years"	"1-4"	59	185335	31.8
	"Arizona"	"04"	"2008"	"2008"	"Female"	"F"	"5-14 years"	"5-14"	52	432130	12.0
	"Arizona"	"04"	"2008"	"2008"	"Female"	"F"	"15-24 years"	"15-24"	190	429858	44.2
	"Arizona"	"04"	"2008"	"2008"	"Female"	"F"	"25-34 years"	"25-34"	251	418977	59.9
	"Arizona"	"04"	"2008"	"2008"	"Female"	"F"	"35-44 years"	"35-44"	498	410415	121.3
	"Arizona"	"04"	"2008"	"2008"	"Female"	"F"	"45-54 years"	"45-54"	1277	419758	304.2
	"Arizona"	"04"	"2008"	"2008"	"Female"	"F"	"55-64 years"	"55-64"	2238	357174	626.6
	"Arizona"	"04"	"2008"	"2008"	"Female"	"F"	"65-74 years"	"65-74"	3319	243142	1365.0
	"Arizona"	"04"	"2008"	"2008"	"Female"	"F"	"75-84 years"	"75-84"	5739	150987	3801.0
	"Arizona"	"04"	"2008"	"2008"	"Female"	"F"	"85+ years"	"85+"	7748	60524	12801.5
	"Arizona"	"04"	"2008"	"2008"	"Female"	"F"	"Not Stated"	"NS"	Suppressed	Not Applicable	Not Applicable
	"Arizona"	"04"	"2008"	"2008"	"Male"	"M"	"< 1 year"	"1"	350	48598	720.2
	"Arizona"	"04"	"2008"	"2008"	"Male"	"M"	"1-4 years"	"1-4"	72	192900	37.3
	"Arizona"	"04"	"2008"	"2008"	"Male"	"M"	"5-14 years"	"5-14"	84	450742	18.6
	"Arizona"	"04"	"2008"	"2008"	"Male"	"M"	"15-24 years"	"15-24"	571	463561	123.2
	"Arizona"	"04"	"2008"	"2008"	"Male"	"M"	"25-34 years"	"25-34"	686	439681	156.0
	"Arizona"	"04"	"2008"	"2008"	"Male"	"M"	"35-44 years"	"35-44"	1023	421296	242.8
	"Arizona"	"04"	"2008"	"2008"	"Male"	"M"	"45-54 years"	"45-54"	2207	405720	544.0
	"Arizona"	"04"	"2008"	"2008"	"Male"	"M"	"55-64 years"	"55-64"	3399	325075	1045.6
	"Arizona"	"04"	"2008"	"2008"	"Male"	"M"	"65-74 years"	"65-74"	4475	218844	2044.8
	"Arizona"	"04"	"2008"	"2008"	"Male"	"M"	"75-84 years"	"75-84"	6328	124360	5088.5
	"Arizona"	"04"	"2008"	"2008"	"Male"	"M"	"85+ years"	"85+"	4962	34307	14463.5
	"Arizona"	"04"	"2008"	"2008"	"Male"	"M"	"Not Stated"	"NS"	Suppressed	Not Applicable	Not Applicable
	"Arizona"	"04"	"2009"	"2009"	"Female"	"F"	"< 1 year"	"1"	250	42389	589.8
	"Arizona"	"04"	"2009"	"2009"	"Female"	"F"	"1-4 years"	"1-4"	63	184870	34.1
	"Arizona"	"04"	"2009"	"2009"	"Female"	"F"	"5-14 years"	"5-14"	59	436886	13.5
	"Arizona"	"04"	"2009"	"2009"	"Female"	"F"	"15-24 years"	"15-24"	165	434779	38.0
	"Arizona"	"04"	"2009"	"2009"	"Female"	"F"	"25-34 years"	"25-34"	324	419959	77.2
	"Arizona"	"04"	"2009"	"2009"	"Female"	"F"	"35-44 years"	"35-44"	576	407826	141.2
	"Arizona"	"04"	"2009"	"2009"	"Female"	"F"	"45-54 years"	"45-54"	1353	424417	318.8
	"Arizona"	"04"	"2009"	"2009"	"Female"	"F"	"55-64 years"	"55-64"	2189	369577	592.3
	"Arizona"	"04"	"2009"	"2009"	"Female"	"F"	"65-74 years"	"65-74"	3411	253922	1343.3
	"Arizona"	"04"	"2009"	"2009"	"Female"	"F"	"75-84 years"	"75-84"	5670	151749	3736.4
	"Arizona"	"04"	"2009"	"2009"	"Female"	"F"	"85+ years"	"85+"	7711	63534	12136.8
	"Arizona"	"04"	"2009"	"2009"	"Female"	"F"	"Not Stated"	"NS"	27	Not Applicable	Not Applicable
	"Arizona"	"04"	"2009"	"2009"	"Male"	"M"	"< 1 year"	"1"	306	44096	693.9
	"Arizona"	"04"	"2009"	"2009"	"Male"	"M"	"1-4 years"	"1-4"	65	192063	33.8
	"Arizona"	"04"	"2009"	"2009"	"Male"	"M"	"5-14 years"	"5-14"	85	456075	18.6
	"Arizona"	"04"	"2009"	"2009"	"Male"	"M"	"15-24 years"	"15-24"	502	465623	107.8
	"Arizona"	"04"	"2009"	"2009"	"Male"	"M"	"25-34 years"	"25-34"	682	439335	155.2
	"Arizona"	"04"	"2009"	"2009"	"Male"	"M"	"35-44 years"	"35-44"	1006	417962	240.7
	"Arizona"	"04"	"2009"	"2009"	"Male"	"M"	"45-54 years"	"45-54"	2150	411600	522.4
	"Arizona"	"04"	"2009"	"2009"	"Male"	"M"	"55-64 years"	"55-64"	3465	335251	1033.6
	"Arizona"	"04"	"2009"	"2009"	"Male"	"M"	"65-74 years"	"65-74"	4564	229260	1990.8
	"Arizona"	"04"	"2009"	"2009"	"Male"	"M"	"75-84 years"	"75-84"	6138	125664	4884.5
	"Arizona"	"04"	"2009"	"2009"	"Male"	"M"	"85+ years"	"85+"	4977	36317	13704.3
	"Arizona"	"04"	"2009"	"2009"	"Male"	"M"	"Not Stated"	"NS"	78	Not Applicable	Not Applicable
	"Arizona"	"04"	"2010"	"2010"	"Female"	"F"	"< 1 year"	"1"	221	42905	515.1
	"Arizona"	"04"	"2010"	"2010"	"Female"	"F"	"1-4 years"	"1-4"	51	180248	28.3
	"Arizona"	"04"	"2010"	"2010"	"Female"	"F"	"5-14 years"	"5-14"	50	442103	11.3
	"Arizona"	"04"	"2010"	"2010"	"Female"	"F"	"15-24 years"	"15-24"	159	437324	36.4
	"Arizona"	"04"	"2010"	"2010"	"Female"	"F"	"25-34 years"	"25-34"	290	418862	69.2
	"Arizona"	"04"	"2010"	"2010"	"Female"	"F"	"35-44 years"	"35-44"	505	406371	124.3
	"Arizona"	"04"	"2010"	"2010"	"Female"	"F"	"45-54 years"	"45-54"	1311	427636	306.6
	"Arizona"	"04"	"2010"	"2010"	"Female"	"F"	"55-64 years"	"55-64"	2310	380609	606.9
	"Arizona"	"04"	"2010"	"2010"	"Female"	"F"	"65-74 years"	"65-74"	3371	261665	1288.3
	"Arizona"	"04"	"2010"	"2010"	"Female"	"F"	"75-84 years"	"75-84"	5592	152809	3659.5
	"Arizona"	"04"	"2010"	"2010"	"Female"	"F"	"85+ years"	"85+"	8204	65662	12494.3
	"Arizona"	"04"	"2010"	"2010"	"Female"	"F"	"Not Stated"	"NS"	Suppressed	Not Applicable	Not Applicable
	"Arizona"	"04"	"2010"	"2010"	"Male"	"M"	"< 1 year"	"1"	301	44652	674.1
	"Arizona"	"04"	"2010"	"2010"	"Male"	"M"	"1-4 years"	"1-4"	73	187910	38.8
	"Arizona"	"04"	"2010"	"2010"	"Male"	"M"	"5-14 years"	"5-14"	75	460241	16.3
	"Arizona"	"04"	"2010"	"2010"	"Male"	"M"	"15-24 years"	"15-24"	505	466842	108.2
	"Arizona"	"04"	"2010"	"2010"	"Male"	"M"	"25-34 years"	"25-34"	726	437831	165.8
	"Arizona"	"04"	"2010"	"2010"	"Male"	"M"	"35-44 years"	"35-44"	922	416123	221.6
	"Arizona"	"04"	"2010"	"2010"	"Male"	"M"	"45-54 years"	"45-54"	2168	414910	522.5
	"Arizona"	"04"	"2010"	"2010"	"Male"	"M"	"55-64 years"	"55-64"	3652	345619	1056.7
	"Arizona"	"04"	"2010"	"2010"	"Male"	"M"	"65-74 years"	"65-74"	4717	236227	1996.8
	"Arizona"	"04"	"2010"	"2010"	"Male"	"M"	"75-84 years"	"75-84"	6273	127730	4911.1
	"Arizona"	"04"	"2010"	"2010"	"Male"	"M"	"85+ years"	"85+"	5282	37738	13996.5
	"Arizona"	"04"	"2010"	"2010"	"Male"	"M"	"Not Stated"	"NS"	Suppressed	Not Applicable	Not Applicable
	"Arizona"	"04"	"2011"	"2011"	"Female"	"F"	"< 1 year"	"1"	237	42522	557.4
	"Arizona"	"04"	"2011"	"2011"	"Female"	"F"	"1-4 years"	"1-4"	38	177979	21.4
	"Arizona"	"04"	"2011"	"2011"	"Female"	"F"	"5-14 years"	"5-14"	49	443509	11.0
	"Arizona"	"04"	"2011"	"2011"	"Female"	"F"	"15-24 years"	"15-24"	176	441032	39.9
	"Arizona"	"04"	"2011"	"2011"	"Female"	"F"	"25-34 years"	"25-34"	287	423747	67.7
	"Arizona"	"04"	"2011"	"2011"	"Female"	"F"	"35-44 years"	"35-44"	559	406407	137.5
	"Arizona"	"04"	"2011"	"2011"	"Female"	"F"	"45-54 years"	"45-54"	1299	426460	304.6
	"Arizona"	"04"	"2011"	"2011"	"Female"	"F"	"55-64 years"	"55-64"	2425	396693	611.3
	"Arizona"	"04"	"2011"	"2011"	"Female"	"F"	"65-74 years"	"65-74"	3461	274251	1262.0
	"Arizona"	"04"	"2011"	"2011"	"Female"	"F"	"75-84 years"	"75-84"	5739	156655	3663.5
	"Arizona"	"04"	"2011"	"2011"	"Female"	"F"	"85+ years"	"85+"	8805	69379	12691.2
