"Notes"	"State"	"State Code"	"Year"	"Year Code"	"Gender"	"Gender Code"	"Ten-Year Age Groups"	"Ten-Year Age Groups Code"	Deaths	Population	Crude Rate
	"Kentucky"	"21"	"2020"	"2020"	"Male"	"M"	"55-64 years"	"55-64"	5053	286694	1762.5
	"Kentucky"	"21"	"2020"	"2020"	"Male"	"M"	"65-74 years"	"65-74"	6853	216120	3170.9
	"Kentucky"	"21"	"2020"	"2020"	"Male"	"M"	"75-84 years"	"75-84"	6893	98009	7033.0
	"Kentucky"	"21"	"2020"	"2020"	"Male"	"M"	"85+ years"	"85+"	5039	28464	17703.1
	"Kentucky"	"21"	"2020"	"2020"	"Male"	"M"	"Not Stated"	"NS"	Suppressed	Not Applicable	Not Applicable
	"Kentucky"	"21"	"2021 "	"2021"	"Female"	"F"	"< 1 year"	"1"	156	24709	631.3
	"Kentucky"	"21"	"2021 "	"2021"	"Female"	"F"	"1-4 years"	"1-4"	29	104695	27.7
	"Kentucky"	"21"	"2021 "	"2021"	"Female"	"F"	"5-14 years"	"5-14"	44	278546	15.8
	"Kentucky"	"21"	"2021 "	"2021"	"Female"	"F"	"15-24 years"	"15-24"	206	288246	71.5
	"Kentucky"	"21"	"2021 "	"2021"	"Female"	"F"	"25-34 years"	"25-34"	434	289642	149.8
	"Kentucky"	"21"	"2021 "	"2021"	"Female"	"F"	"35-44 years"	"35-44"	927	280692	330.3
	"Kentucky"	"21"	"2021 "	"2021"	"Female"	"F"	"45-54 years"	"45-54"	1733	278437	622.4
	"Kentucky"	"21"	"2021 "	"2021"	"Female"	"F"	"55-64 years"	"55-64"	3862	306721	1259.1
	"Kentucky"	"21"	"2021 "	"2021"	"Female"	"F"	"65-74 years"	"65-74"	6024	251636	2393.9
	"Kentucky"	"21"	"2021 "	"2021"	"Female"	"F"	"75-84 years"	"75-84"	7094	124219	5710.9
	"Kentucky"	"21"	"2021 "	"2021"	"Female"	"F"	"85+ years"	"85+"	7952	47962	16579.8
	"Kentucky"	"21"	"2021 "	"2021"	"Female"	"F"	"Not Stated"	"NS"	0	Not Applicable	Not Applicable
	"Kentucky"	"21"	"2021 "	"2021"	"Male"	"M"	"< 1 year"	"1"	169	25682	658.0
	"Kentucky"	"21"	"2021 "	"2021"	"Male"	"M"	"1-4 years"	"1-4"	29	110035	26.4
	"Kentucky"	"21"	"2021 "	"2021"	"Male"	"M"	"5-14 years"	"5-14"	65	294180	22.1
	"Kentucky"	"21"	"2021 "	"2021"	"Male"	"M"	"15-24 years"	"15-24"	473	304473	155.4
	"Kentucky"	"21"	"2021 "	"2021"	"Male"	"M"	"25-34 years"	"25-34"	1032	299535	344.5
	"Kentucky"	"21"	"2021 "	"2021"	"Male"	"M"	"35-44 years"	"35-44"	1573	282457	556.9
	"Kentucky"	"21"	"2021 "	"2021"	"Male"	"M"	"45-54 years"	"45-54"	2719	279197	973.9
	"Kentucky"	"21"	"2021 "	"2021"	"Male"	"M"	"55-64 years"	"55-64"	5560	291887	1904.8
	"Kentucky"	"21"	"2021 "	"2021"	"Male"	"M"	"65-74 years"	"65-74"	7812	224504	3479.7
	"Kentucky"	"21"	"2021 "	"2021"	"Male"	"M"	"75-84 years"	"75-84"	7483	96288	7771.5
	"Kentucky"	"21"	"2021 "	"2021"	"Male"	"M"	"85+ years"	"85+"	4926	25651	19203.9
	"Kentucky"	"21"	"2021 "	"2021"	"Male"	"M"	"Not Stated"	"NS"	Suppressed	Not Applicable	Not Applicable
	"Louisiana"	"22"	"2018"	"2018"	"Female"	"F"	"< 1 year"	"1"	204	29224	698.1
	"Louisiana"	"22"	"2018"	"2018"	"Female"	"F"	"1-4 years"	"1-4"	31	121466	25.5
	"Louisiana"	"22"	"2018"	"2018"	"Female"	"F"	"5-14 years"	"5-14"	43	298753	14.4
	"Louisiana"	"22"	"2018"	"2018"	"Female"	"F"	"15-24 years"	"15-24"	134	297297	45.1
	"Louisiana"	"22"	"2018"	"2018"	"Female"	"F"	"25-34 years"	"25-34"	353	333810	105.7
	"Louisiana"	"22"	"2018"	"2018"	"Female"	"F"	"35-44 years"	"35-44"	608	295620	205.7
	"Louisiana"	"22"	"2018"	"2018"	"Female"	"F"	"45-54 years"	"45-54"	1223	289193	422.9
	"Louisiana"	"22"	"2018"	"2018"	"Female"	"F"	"55-64 years"	"55-64"	2901	316760	915.8
	"Louisiana"	"22"	"2018"	"2018"	"Female"	"F"	"65-74 years"	"65-74"	4163	229691	1812.4
	"Louisiana"	"22"	"2018"	"2018"	"Female"	"F"	"75-84 years"	"75-84"	5361	120382	4453.3
	"Louisiana"	"22"	"2018"	"2018"	"Female"	"F"	"85+ years"	"85+"	7079	53023	13350.8
	"Louisiana"	"22"	"2018"	"2018"	"Female"	"F"	"Not Stated"	"NS"	0	Not Applicable	Not Applicable
	"Louisiana"	"22"	"2018"	"2018"	"Male"	"M"	"< 1 year"	"1"	250	30531	818.8
	"Louisiana"	"22"	"2018"	"2018"	"Male"	"M"	"1-4 years"	"1-4"	57	125798	45.3
	"Louisiana"	"22"	"2018"	"2018"	"Male"	"M"	"5-14 years"	"5-14"	72	310172	23.2
	"Louisiana"	"22"	"2018"	"2018"	"Male"	"M"	"15-24 years"	"15-24"	463	308024	150.3
	"Louisiana"	"22"	"2018"	"2018"	"Male"	"M"	"25-34 years"	"25-34"	829	333372	248.7
	"Louisiana"	"22"	"2018"	"2018"	"Male"	"M"	"35-44 years"	"35-44"	1043	287906	362.3
	"Louisiana"	"22"	"2018"	"2018"	"Male"	"M"	"45-54 years"	"45-54"	1836	274113	669.8
	"Louisiana"	"22"	"2018"	"2018"	"Male"	"M"	"55-64 years"	"55-64"	4278	289506	1477.7
	"Louisiana"	"22"	"2018"	"2018"	"Male"	"M"	"65-74 years"	"65-74"	5562	198255	2805.5
	"Louisiana"	"22"	"2018"	"2018"	"Male"	"M"	"75-84 years"	"75-84"	5371	89055	6031.1
	"Louisiana"	"22"	"2018"	"2018"	"Male"	"M"	"85+ years"	"85+"	4187	28027	14939.2
	"Louisiana"	"22"	"2018"	"2018"	"Male"	"M"	"Not Stated"	"NS"	0	Not Applicable	Not Applicable
	"Louisiana"	"22"	"2019"	"2019"	"Female"	"F"	"< 1 year"	"1"	218	28379	768.2
	"Louisiana"	"22"	"2019"	"2019"	"Female"	"F"	"1-4 years"	"1-4"	36	119713	30.1
	"Louisiana"	"22"	"2019"	"2019"	"Female"	"F"	"5-14 years"	"5-14"	47	298163	15.8
	"Louisiana"	"22"	"2019"	"2019"	"Female"	"F"	"15-24 years"	"15-24"	162	293490	55.2
	"Louisiana"	"22"	"2019"	"2019"	"Female"	"F"	"25-34 years"	"25-34"	339	329323	102.9
	"Louisiana"	"22"	"2019"	"2019"	"Female"	"F"	"35-44 years"	"35-44"	618	299636	206.3
	"Louisiana"	"22"	"2019"	"2019"	"Female"	"F"	"45-54 years"	"45-54"	1172	281567	416.2
	"Louisiana"	"22"	"2019"	"2019"	"Female"	"F"	"55-64 years"	"55-64"	2833	316073	896.3
	"Louisiana"	"22"	"2019"	"2019"	"Female"	"F"	"65-74 years"	"65-74"	4186	237804	1760.3
	"Louisiana"	"22"	"2019"	"2019"	"Female"	"F"	"75-84 years"	"75-84"	5352	124225	4308.3
	"Louisiana"	"22"	"2019"	"2019"	"Female"	"F"	"85+ years"	"85+"	7029	53371	13170.1
	"Louisiana"	"22"	"2019"	"2019"	"Female"	"F"	"Not Stated"	"NS"	0	Not Applicable	Not Applicable
	"Louisiana"	"22"	"2019"	"2019"	"Male"	"M"	"< 1 year"	"1"	250	29631	843.7
	"Louisiana"	"22"	"2019"	"2019"	"Male"	"M"	"1-4 years"	"1-4"	42	123746	33.9
	"Louisiana"	"22"	"2019"	"2019"	"Male"	"M"	"5-14 years"	"5-14"	66	309773	21.3
	"Louisiana"	"22"	"2019"	"2019"	"Male"	"M"	"15-24 years"	"15-24"	446	303778	146.8
	"Louisiana"	"22"	"2019"	"2019"	"Male"	"M"	"25-34 years"	"25-34"	782	328904	237.8
	"Louisiana"	"22"	"2019"	"2019"	"Male"	"M"	"35-44 years"	"35-44"	1115	290218	384.2
	"Louisiana"	"22"	"2019"	"2019"	"Male"	"M"	"45-54 years"	"45-54"	1823	266781	683.3
	"Louisiana"	"22"	"2019"	"2019"	"Male"	"M"	"55-64 years"	"55-64"	4340	288597	1503.8
	"Louisiana"	"22"	"2019"	"2019"	"Male"	"M"	"65-74 years"	"65-74"	5478	204730	2675.7
	"Louisiana"	"22"	"2019"	"2019"	"Male"	"M"	"75-84 years"	"75-84"	5409	92206	5866.2
	"Louisiana"	"22"	"2019"	"2019"	"Male"	"M"	"85+ years"	"85+"	4195	28686	14623.9
	"Louisiana"	"22"	"2019"	"2019"	"Male"	"M"	"Not Stated"	"NS"	0	Not Applicable	Not Applicable
	"Louisiana"	"22"	"2020"	"2020"	"Female"	"F"	"< 1 year"	"1"	195	27987	696.8
	"Louisiana"	"22"	"2020"	"2020"	"Female"	"F"	"1-4 years"	"1-4"	34	117096	29.0
	"Louisiana"	"22"	"2020"	"2020"	"Female"	"F"	"5-14 years"	"5-14"	48	297685	16.1
	"Louisiana"	"22"	"2020"	"2020"	"Female"	"F"	"15-24 years"	"15-24"	214	292355	73.2
	"Louisiana"	"22"	"2020"	"2020"	"Female"	"F"	"25-34 years"	"25-34"	470	324487	144.8
	"Louisiana"	"22"	"2020"	"2020"	"Female"	"F"	"35-44 years"	"35-44"	762	304146	250.5
	"Louisiana"	"22"	"2020"	"2020"	"Female"	"F"	"45-54 years"	"45-54"	1391	275882	504.2
	"Louisiana"	"22"	"2020"	"2020"	"Female"	"F"	"55-64 years"	"55-64"	3422	314119	1089.4
	"Louisiana"	"22"	"2020"	"2020"	"Female"	"F"	"65-74 years"	"65-74"	5266	246268	2138.3
	"Louisiana"	"22"	"2020"	"2020"	"Female"	"F"	"75-84 years"	"75-84"	6653	127154	5232.2
	"Louisiana"	"22"	"2020"	"2020"	"Female"	"F"	"85+ years"	"85+"	8395	53979	15552.3
	"Louisiana"	"22"	"2020"	"2020"	"Female"	"F"	"Not Stated"	"NS"	0	Not Applicable	Not Applicable
	"Louisiana"	"22"	"2020"	"2020"	"Male"	"M"	"< 1 year"	"1"	235	29147	806.3
	"Louisiana"	"22"	"2020"	"2020"	"Male"	"M"	"1-4 years"	"1-4"	46	121675	37.8
	"Louisiana"	"22"	"2020"	"2020"	"Male"	"M"	"5-14 years"	"5-14"	77	308854	24.9
	"Louisiana"	"22"	"2020"	"2020"	"Male"	"M"	"15-24 years"	"15-24"	573	302889	189.2
	"Louisiana"	"22"	"2020"	"2020"	"Male"	"M"	"25-34 years"	"25-34"	1073	324516	330.6
	"Louisiana"	"22"	"2020"	"2020"	"Male"	"M"	"35-44 years"	"35-44"	1496	293581	509.6
	"Louisiana"	"22"	"2020"	"2020"	"Male"	"M"	"45-54 years"	"45-54"	2250	261321	861.0
	"Louisiana"	"22"	"2020"	"2020"	"Male"	"M"	"55-64 years"	"55-64"	5113	285828	1788.8
	"Louisiana"	"22"	"2020"	"2020"	"Male"	"M"	"65-74 years"	"65-74"	7065	212014	3332.3
	"Louisiana"	"22"	"2020"	"2020"	"Male"	"M"	"75-84 years"	"75-84"	6842	95047	7198.5
	"Louisiana"	"22"	"2020"	"2020"	"Male"	"M"	"85+ years"	"85+"	5132	29288	17522.5
	"Louisiana"	"22"	"2020"	"2020"	"Male"	"M"	"Not Stated"	"NS"	0	Not Applicable	Not Applicable
	"Louisiana"	"22"	"2021 "	"2021"	"Female"	"F"	"< 1 year"	"1"	193	27129	711.4
	"Louisiana"	"22"	"2021 "	"2021"	"Female"	"F"	"1-4 years"	"1-4"	56	112443	49.8
	"Louisiana"	"22"	"2021 "	"2021"	"Female"	"F"	"5-14 years"	"5-14"	57	300451	19.0
	"Louisiana"	"22"	"2021 "	"2021"	"Female"	"F"	"15-24 years"	"15-24"	241	294014	82.0
	"Louisiana"	"22"	"2021 "	"2021"	"Female"	"F"	"25-34 years"	"25-34"	539	314540	171.4
	"Louisiana"	"22"	"2021 "	"2021"	"Female"	"F"	"35-44 years"	"35-44"	961	308007	312.0
	"Louisiana"	"22"	"2021 "	"2021"	"Female"	"F"	"45-54 years"	"45-54"	1531	271756	563.4
	"Louisiana"	"22"	"2021 "	"2021"	"Female"	"F"	"55-64 years"	"55-64"	3504	308632	1135.3
	"Louisiana"	"22"	"2021 "	"2021"	"Female"	"F"	"65-74 years"	"65-74"	5401	251009	2151.7
	"Louisiana"	"22"	"2021 "	"2021"	"Female"	"F"	"75-84 years"	"75-84"	6369	122942	5180.5
	"Louisiana"	"22"	"2021 "	"2021"	"Female"	"F"	"85+ years"	"85+"	7544	47933	15738.6
	"Louisiana"	"22"	"2021 "	"2021"	"Female"	"F"	"Not Stated"	"NS"	0	Not Applicable	Not Applicable
	"Louisiana"	"22"	"2021 "	"2021"	"Male"	"M"	"< 1 year"	"1"	223	28289	788.3
	"Louisiana"	"22"	"2021 "	"2021"	"Male"	"M"	"1-4 years"	"1-4"	50	117288	42.6
	"Louisiana"	"22"	"2021 "	"2021"	"Male"	"M"	"5-14 years"	"5-14"	81	312696	25.9
	"Louisiana"	"22"	"2021 "	"2021"	"Male"	"M"	"15-24 years"	"15-24"	666	304181	218.9
	"Louisiana"	"22"	"2021 "	"2021"	"Male"	"M"	"25-34 years"	"25-34"	1217	311957	390.1
	"Louisiana"	"22"	"2021 "	"2021"	"Male"	"M"	"35-44 years"	"35-44"	1797	301095	596.8
	"Louisiana"	"22"	"2021 "	"2021"	"Male"	"M"	"45-54 years"	"45-54"	2652	263001	1008.4
	"Louisiana"	"22"	"2021 "	"2021"	"Male"	"M"	"55-64 years"	"55-64"	5622	286758	1960.5
	"Louisiana"	"22"	"2021 "	"2021"	"Male"	"M"	"65-74 years"	"65-74"	7427	220400	3369.8
	"Louisiana"	"22"	"2021 "	"2021"	"Male"	"M"	"75-84 years"	"75-84"	6698	93204	7186.4
	"Louisiana"	"22"	"2021 "	"2021"	"Male"	"M"	"85+ years"	"85+"	4704	26322	17871.0
	"Louisiana"	"22"	"2021 "	"2021"	"Male"	"M"	"Not Stated"	"NS"	0	Not Applicable	Not Applicable
	"Maine"	"23"	"2018"	"2018"	"Female"	"F"	"< 1 year"	"1"	32	6042	529.6
	"Maine"	"23"	"2018"	"2018"	"Female"	"F"	"1-4 years"	"1-4"	Suppressed	25051	Suppressed
	"Maine"	"23"	"2018"	"2018"	"Female"	"F"	"5-14 years"	"5-14"	Suppressed	68720	Suppressed
	"Maine"	"23"	"2018"	"2018"	"Female"	"F"	"15-24 years"	"15-24"	26	74356	35.0
	"Maine"	"23"	"2018"	"2018"	"Female"	"F"	"25-34 years"	"25-34"	65	79498	81.8
	"Maine"	"23"	"2018"	"2018"	"Female"	"F"	"35-44 years"	"35-44"	98	77296	126.8
	"Maine"	"23"	"2018"	"2018"	"Female"	"F"	"45-54 years"	"45-54"	249	92001	270.6
	"Maine"	"23"	"2018"	"2018"	"Female"	"F"	"55-64 years"	"55-64"	664	109594	605.9
	"Maine"	"23"	"2018"	"2018"	"Female"	"F"	"65-74 years"	"65-74"	1156	84981	1360.3
	"Maine"	"23"	"2018"	"2018"	"Female"	"F"	"75-84 years"	"75-84"	1817	43826	4145.9
	"Maine"	"23"	"2018"	"2018"	"Female"	"F"	"85+ years"	"85+"	3066	21666	14151.2
	"Maine"	"23"	"2018"	"2018"	"Female"	"F"	"Not Stated"	"NS"	0	Not Applicable	Not Applicable
	"Maine"	"23"	"2018"	"2018"	"Male"	"M"	"< 1 year"	"1"	35	6367	549.7
	"Maine"	"23"	"2018"	"2018"	"Male"	"M"	"1-4 years"	"1-4"	Suppressed	26822	Suppressed
	"Maine"	"23"	"2018"	"2018"	"Male"	"M"	"5-14 years"	"5-14"	11	72111	Unreliable
	"Maine"	"23"	"2018"	"2018"	"Male"	"M"	"15-24 years"	"15-24"	70	78059	89.7
	"Maine"	"23"	"2018"	"2018"	"Male"	"M"	"25-34 years"	"25-34"	158	80842	195.4
	"Maine"	"23"	"2018"	"2018"	"Male"	"M"	"35-44 years"	"35-44"	226	75087	301.0
	"Maine"	"23"	"2018"	"2018"	"Male"	"M"	"45-54 years"	"45-54"	471	88172	534.2
	"Maine"	"23"	"2018"	"2018"	"Male"	"M"	"55-64 years"	"55-64"	1082	102387	1056.8
	"Maine"	"23"	"2018"	"2018"	"Male"	"M"	"65-74 years"	"65-74"	1626	78386	2074.4
	"Maine"	"23"	"2018"	"2018"	"Male"	"M"	"75-84 years"	"75-84"	1947	35387	5502.0
	"Maine"	"23"	"2018"	"2018"	"Male"	"M"	"85+ years"	"85+"	1905	11753	16208.6
	"Maine"	"23"	"2018"	"2018"	"Male"	"M"	"Not Stated"	"NS"	0	Not Applicable	Not Applicable
	"Maine"	"23"	"2019"	"2019"	"Female"	"F"	"< 1 year"	"1"	36	5862	614.1
	"Maine"	"23"	"2019"	"2019"	"Female"	"F"	"1-4 years"	"1-4"	Suppressed	25072	Suppressed
	"Maine"	"23"	"2019"	"2019"	"Female"	"F"	"5-14 years"	"5-14"	Suppressed	68485	Suppressed
	"Maine"	"23"	"2019"	"2019"	"Female"	"F"	"15-24 years"	"15-24"	24	73893	32.5
	"Maine"	"23"	"2019"	"2019"	"Female"	"F"	"25-34 years"	"25-34"	78	80746	96.6
	"Maine"	"23"	"2019"	"2019"	"Female"	"F"	"35-44 years"	"35-44"	123	78089	157.5
	"Maine"	"23"	"2019"	"2019"	"Female"	"F"	"45-54 years"	"45-54"	286	89291	320.3
	"Maine"	"23"	"2019"	"2019"	"Female"	"F"	"55-64 years"	"55-64"	665	109359	608.1
	"Maine"	"23"	"2019"	"2019"	"Female"	"F"	"65-74 years"	"65-74"	1175	88114	1333.5
	"Maine"	"23"	"2019"	"2019"	"Female"	"F"	"75-84 years"	"75-84"	1882	45411	4144.4
	"Maine"	"23"	"2019"	"2019"	"Female"	"F"	"85+ years"	"85+"	3009	21778	13816.7
	"Maine"	"23"	"2019"	"2019"	"Female"	"F"	"Not Stated"	"NS"	Suppressed	Not Applicable	Not Applicable
	"Maine"	"23"	"2019"	"2019"	"Male"	"M"	"< 1 year"	"1"	27	6173	437.4
	"Maine"	"23"	"2019"	"2019"	"Male"	"M"	"1-4 years"	"1-4"	Suppressed	26430	Suppressed
	"Maine"	"23"	"2019"	"2019"	"Male"	"M"	"5-14 years"	"5-14"	12	71615	Unreliable
	"Maine"	"23"	"2019"	"2019"	"Male"	"M"	"15-24 years"	"15-24"	71	78244	90.7
	"Maine"	"23"	"2019"	"2019"	"Male"	"M"	"25-34 years"	"25-34"	170	82062	207.2
	"Maine"	"23"	"2019"	"2019"	"Male"	"M"	"35-44 years"	"35-44"	241	75986	317.2
	"Maine"	"23"	"2019"	"2019"	"Male"	"M"	"45-54 years"	"45-54"	432	85439	505.6
	"Maine"	"23"	"2019"	"2019"	"Male"	"M"	"55-64 years"	"55-64"	1129	102201	1104.7
	"Maine"	"23"	"2019"	"2019"	"Male"	"M"	"65-74 years"	"65-74"	1727	80965	2133.0
	"Maine"	"23"	"2019"	"2019"	"Male"	"M"	"75-84 years"	"75-84"	1989	36975	5379.3
	"Maine"	"23"	"2019"	"2019"	"Male"	"M"	"85+ years"	"85+"	1973	12022	16411.6
	"Maine"	"23"	"2019"	"2019"	"Male"	"M"	"Not Stated"	"NS"	Suppressed	Not Applicable	Not Applicable
	"Maine"	"23"	"2020"	"2020"	"Female"	"F"	"< 1 year"	"1"	34	5935	572.9
	"Maine"	"23"	"2020"	"2020"	"Female"	"F"	"1-4 years"	"1-4"	Suppressed	24956	Suppressed
	"Maine"	"23"	"2020"	"2020"	"Female"	"F"	"5-14 years"	"5-14"	Suppressed	67872	Suppressed
	"Maine"	"23"	"2020"	"2020"	"Female"	"F"	"15-24 years"	"15-24"	22	73548	29.9
	"Maine"	"23"	"2020"	"2020"	"Female"	"F"	"25-34 years"	"25-34"	70	81552	85.8
	"Maine"	"23"	"2020"	"2020"	"Female"	"F"	"35-44 years"	"35-44"	135	79388	170.1
	"Maine"	"23"	"2020"	"2020"	"Female"	"F"	"45-54 years"	"45-54"	277	87091	318.1
	"Maine"	"23"	"2020"	"2020"	"Female"	"F"	"55-64 years"	"55-64"	655	109079	600.5
	"Maine"	"23"	"2020"	"2020"	"Female"	"F"	"65-74 years"	"65-74"	1294	91480	1414.5
	"Maine"	"23"	"2020"	"2020"	"Female"	"F"	"75-84 years"	"75-84"	1901	46465	4091.3
	"Maine"	"23"	"2020"	"2020"	"Female"	"F"	"85+ years"	"85+"	3151	21474	14673.6
	"Maine"	"23"	"2020"	"2020"	"Female"	"F"	"Not Stated"	"NS"	0	Not Applicable	Not Applicable
	"Maine"	"23"	"2020"	"2020"	"Male"	"M"	"< 1 year"	"1"	38	6337	599.7
	"Maine"	"23"	"2020"	"2020"	"Male"	"M"	"1-4 years"	"1-4"	Suppressed	26152	Suppressed
	"Maine"	"23"	"2020"	"2020"	"Male"	"M"	"5-14 years"	"5-14"	11	71321	Unreliable
	"Maine"	"23"	"2020"	"2020"	"Male"	"M"	"15-24 years"	"15-24"	86	77943	110.3
	"Maine"	"23"	"2020"	"2020"	"Male"	"M"	"25-34 years"	"25-34"	182	82891	219.6
	"Maine"	"23"	"2020"	"2020"	"Male"	"M"	"35-44 years"	"35-44"	280	77453	361.5
	"Maine"	"23"	"2020"	"2020"	"Male"	"M"	"45-54 years"	"45-54"	485	83452	581.2
	"Maine"	"23"	"2020"	"2020"	"Male"	"M"	"55-64 years"	"55-64"	1237	101395	1220.0
	"Maine"	"23"	"2020"	"2020"	"Male"	"M"	"65-74 years"	"65-74"	1790	83888	2133.8
	"Maine"	"23"	"2020"	"2020"	"Male"	"M"	"75-84 years"	"75-84"	2078	38318	5423.0
	"Maine"	"23"	"2020"	"2020"	"Male"	"M"	"85+ years"	"85+"	2001	12151	16467.8
	"Maine"	"23"	"2020"	"2020"	"Male"	"M"	"Not Stated"	"NS"	0	Not Applicable	Not Applicable
	"Maine"	"23"	"2021 "	"2021"	"Female"	"F"	"< 1 year"	"1"	31	5540	559.6
	"Maine"	"23"	"2021 "	"2021"	"Female"	"F"	"1-4 years"	"1-4"	Suppressed	24938	Suppressed
	"Maine"	"23"	"2021 "	"2021"	"Female"	"F"	"5-14 years"	"5-14"	Suppressed	69193	Suppressed
	"Maine"	"23"	"2021 "	"2021"	"Female"	"F"	"15-24 years"	"15-24"	31	74916	41.4
	"Maine"	"23"	"2021 "	"2021"	"Female"	"F"	"25-34 years"	"25-34"	91	82975	109.7
	"Maine"	"23"	"2021 "	"2021"	"Female"	"F"	"35-44 years"	"35-44"	161	82927	194.1
	"Maine"	"23"	"2021 "	"2021"	"Female"	"F"	"45-54 years"	"45-54"	284	86235	329.3
	"Maine"	"23"	"2021 "	"2021"	"Female"	"F"	"55-64 years"	"55-64"	792	109367	724.2
	"Maine"	"23"	"2021 "	"2021"	"Female"	"F"	"65-74 years"	"65-74"	1426	94985	1501.3
	"Maine"	"23"	"2021 "	"2021"	"Female"	"F"	"75-84 years"	"75-84"	2086	45630	4571.6
	"Maine"	"23"	"2021 "	"2021"	"Female"	"F"	"85+ years"	"85+"	3173	19048	16657.9
	"Maine"	"23"	"2021 "	"2021"	"Female"	"F"	"Not Stated"	"NS"	0	Not Applicable	Not Applicable
	"Maine"	"23"	"2021 "	"2021"	"Male"	"M"	"< 1 year"	"1"	31	5721	541.9
	"Maine"	"23"	"2021 "	"2021"	"Male"	"M"	"1-4 years"	"1-4"	13	26141	Unreliable
	"Maine"	"23"	"2021 "	"2021"	"Male"	"M"	"5-14 years"	"5-14"	Suppressed	73071	Suppressed
	"Maine"	"23"	"2021 "	"2021"	"Male"	"M"	"15-24 years"	"15-24"	74	79505	93.1
	"Maine"	"23"	"2021 "	"2021"	"Male"	"M"	"25-34 years"	"25-34"	217	83637	259.5
	"Maine"	"23"	"2021 "	"2021"	"Male"	"M"	"35-44 years"	"35-44"	349	82360	423.7
	"Maine"	"23"	"2021 "	"2021"	"Male"	"M"	"45-54 years"	"45-54"	602	84597	711.6
	"Maine"	"23"	"2021 "	"2021"	"Male"	"M"	"55-64 years"	"55-64"	1411	103959	1357.3
	"Maine"	"23"	"2021 "	"2021"	"Male"	"M"	"65-74 years"	"65-74"	2055	88154	2331.1
	"Maine"	"23"	"2021 "	"2021"	"Male"	"M"	"75-84 years"	"75-84"	2348	38427	6110.3
	"Maine"	"23"	"2021 "	"2021"	"Male"	"M"	"85+ years"	"85+"	2074	10921	18990.9
	"Maine"	"23"	"2021 "	"2021"	"Male"	"M"	"Not Stated"	"NS"	0	Not Applicable	Not Applicable
	"Maryland"	"24"	"2018"	"2018"	"Female"	"F"	"< 1 year"	"1"	187	34671	539.4
	"Maryland"	"24"	"2018"	"2018"	"Female"	"F"	"1-4 years"	"1-4"	34	143655	23.7
	"Maryland"	"24"	"2018"	"2018"	"Female"	"F"	"5-14 years"	"5-14"	30	366952	8.2
	"Maryland"	"24"	"2018"	"2018"	"Female"	"F"	"15-24 years"	"15-24"	129	371758	34.7
	"Maryland"	"24"	"2018"	"2018"	"Female"	"F"	"25-34 years"	"25-34"	390	418965	93.1
	"Maryland"	"24"	"2018"	"2018"	"Female"	"F"	"35-44 years"	"35-44"	570	396387	143.8
	"Maryland"	"24"	"2018"	"2018"	"Female"	"F"	"45-54 years"	"45-54"	1263	425372	296.9
	"Maryland"	"24"	"2018"	"2018"	"Female"	"F"	"55-64 years"	"55-64"	2718	427284	636.1
	"Maryland"	"24"	"2018"	"2018"	"Female"	"F"	"65-74 years"	"65-74"	4043	297546	1358.8
	"Maryland"	"24"	"2018"	"2018"	"Female"	"F"	"75-84 years"	"75-84"	5743	153390	3744.1
	"Maryland"	"24"	"2018"	"2018"	"Female"	"F"	"85+ years"	"85+"	9765	77817	12548.7
	"Maryland"	"24"	"2018"	"2018"	"Female"	"F"	"Not Stated"	"NS"	0	Not Applicable	Not Applicable
	"Maryland"	"24"	"2018"	"2018"	"Male"	"M"	"< 1 year"	"1"	245	36172	677.3
	"Maryland"	"24"	"2018"	"2018"	"Male"	"M"	"1-4 years"	"1-4"	32	150006	21.3
	"Maryland"	"24"	"2018"	"2018"	"Male"	"M"	"5-14 years"	"5-14"	44	381998	11.5
	"Maryland"	"24"	"2018"	"2018"	"Male"	"M"	"15-24 years"	"15-24"	432	386296	111.8
	"Maryland"	"24"	"2018"	"2018"	"Male"	"M"	"25-34 years"	"25-34"	940	415647	226.2
	"Maryland"	"24"	"2018"	"2018"	"Male"	"M"	"35-44 years"	"35-44"	1045	377414	276.9
	"Maryland"	"24"	"2018"	"2018"	"Male"	"M"	"45-54 years"	"45-54"	2028	393555	515.3
	"Maryland"	"24"	"2018"	"2018"	"Male"	"M"	"55-64 years"	"55-64"	4098	385450	1063.2
	"Maryland"	"24"	"2018"	"2018"	"Male"	"M"	"65-74 years"	"65-74"	5244	247906	2115.3
	"Maryland"	"24"	"2018"	"2018"	"Male"	"M"	"75-84 years"	"75-84"	5811	113891	5102.2
	"Maryland"	"24"	"2018"	"2018"	"Male"	"M"	"85+ years"	"85+"	5775	40586	14229.0
	"Maryland"	"24"	"2018"	"2018"	"Male"	"M"	"Not Stated"	"NS"	Suppressed	Not Applicable	Not Applicable
	"Maryland"	"24"	"2019"	"2019"	"Female"	"F"	"< 1 year"	"1"	169	34218	493.9
	"Maryland"	"24"	"2019"	"2019"	"Female"	"F"	"1-4 years"	"1-4"	28	143234	19.5
	"Maryland"	"24"	"2019"	"2019"	"Female"	"F"	"5-14 years"	"5-14"	34	366225	9.3
	"Maryland"	"24"	"2019"	"2019"	"Female"	"F"	"15-24 years"	"15-24"	152	369085	41.2
